11,542
95,435
812,150
330,624
290,721
586,520
301,646
257,747
266,126
284,869
360,707
337,924
513,323
365,819
789,244
677,618
651,395
866,104
231,921
14,242
455,443
934,168
3,695
323,390
479,845
418,444
802,338
530,434
222,221
665,290
295,190
817,108
782,595
366,656
606,188
712,695
236,629
80,891
719,488
318,575
147,262
217,266
298,218
134,471
675,686
667,399
588,96
693,393
861,112
5,885
679,451
345,297
394,401
117,32
93,428
487,410
539,325
883,31
15,797
293,688
753,377
723,128
696,381
352,528
310,548
355,696
611,16
146,526
816,52
161,181
354,678
576,286
628,559
437,604
371,519
279,127
961,215
182,426
489,274
744,217
485,355
318,133
168,879
213,886
716,59
88,19
101,760
409,677
825,373
880,448
719,688
340,457
350,462
577,516
466,48
653,670
944,311
384,818
87,608
977,212
232,836
200,798
86,292
839,313
173,844
709,40
128,736
250,836
461,440
787,393
557,516
393,294
31,534
452,2
646,114
103,34
786,347
459,516
42,527
306,717
211,750
596,335
398,233
28,411
251,302
408,165
53,481
273,57
306,812
809,272
96,241
244,940
88,422
21,224
136,591
469,611
415,403
782,578
825,210
897,213
316,643
293,353
313,752
501,775
302,638
664,8
414,798
767,190
35,590
173,341
428,867
383,301
377,526
604,794
946,257
695,386
465,343
874,182
909,349
171,539
500,220
281,377
565,567
334,612
99,640
464,283
957,150
301,14
598,747
685,141
70,122
567,797
790,20
212,910
150,538
703,531
733,466
989,106
649,551
10,505
80,162
190,877
748,48
279,201
381,495
31,86
385,115
22,503
155,296
85,984
756,15
906,218
364,310
329,778
828,76
416,295
841,522
196,24
135,737
97,454
961,95
901,359
70,822
168,237
397,135
308,476
648,136
901,142
595,308
507,57
569,509
844,157
222,371
500,387
620,154
519,339
570,612
438,359
725,597
365,128
156,4
781,24
619,464
841,14
199,184
609,102
92,473
789,163
30,601
2,284
191,393
141,882
180,464
465,169
265,508
300,537
440,661
158,895
102,216
74,230
732,12
574,623
120,94
483,410
839,379
169,39
539,148
122,53
41,440
284,457
239,375
787,419
380,851
779,123
813,83
130,441
169,71
98,189
912,158
521,166
462,482
298,756
222,477
108,616
406,624
381,147
590,165
229,784
442,434
868,406
26,193
273,267
128,420
235,226
300,798
297,65
793,563
82,919
304,747
837,459
94,65
120,86
676,556
165,40
906,323
721,663
372,739
860,433
833,367
540,344
431,756
687,405
317,215
775,608
289,799
465,629
404,134
884,260
640,629
127,31
835,185
43,536
310,843
45,506
791,310
754,271
356,375
160,786
91,146
267,352
142,113
21,565
306,669
144,782
595,372
962,151
818,283
260,777
618,377
563,547
448,178
400,666
713,76
580,212
299,719
432,593
483,146
501,461
62,950
463,733
821,482
114,864
54,734
30,153
903,147
335,918
308,822
775,84
260,76
520,511
121,548
112,26
770,549
228,456
366,864
92,622
458,132
624,602
787,185
898,378
300,178
230,555
249,216
305,71
502,663
288,257
563,17
431,36
31,729
131,344
311,466
480,497
332,897
872,194
388,783
306,755
539,318
732,205
392,262
657,97
4,34
212,43
445,65
360,368
179,736
470,191
612,561
829,145
308,433
620,568
226,407
627,513
130,71
89,822
713,655
7,424
915,371
38,762
506,852
357,104
351,277
144,460
77,617
42,723
234,86
211,756
752,164
516,501
64,925
381,581
313,650
726,599
769,638
235,590
144,162
425,757
292,692
341,219
474,282
707,241
496,348
82,712
31,568
137,411
490,753
640,343
232,208
219,553
305,600
620,18
133,980
725,677
204,123
289,283
345,934
503,659
724,221
600,260
177,897
442,729
420,890
620,172
363,842
165,254
258,598
685,332
781,400
63,791
174,447
425,788
707,406
367,204
585,410
406,550
660,601
642,685
786,129
137,144
639,420
853,289
527,185
739,440
395,42
390,249
721,397
64,182
379,540
123,328
60,904
762,437
24,507
580,330
461,220
598,99
632,448
389,770
279,827
586,56
47,643
173,562
111,203
84,589
476,16
223,91
772,111
818,299
139,829
455,785
627,186
338,675
800,44
71,865
44,235
784,299
361,910
242,261
538,687
968,179
262,504
713,645
446,107
315,723
606,41
563,605
570,249
658,265
135,356
43,301
140,874
584,738
780,10
66,505
204,198
318,86
443,718
478,430
250,85
173,168
377,210
380,887
627,560
446,98
374,752
682,95
864,461
468,815
653,264
552,282
376,78
149,449
119,748
325,919
445,543
594,686
915,72
87,130
252,356
241,494
437,886
529,344
688,564
172,293
637,659
601,417
630,371
638,228
601,291
635,295
98,289
513,125
715,236
441,783
506,774
305,656
56,664
175,645
152,320
67,818
224,113
15,384
522,358
783,165
311,910
57,472
154,459
49,815
577,239
745,436
715,666
804,95
463,473
305,95
262,482
438,531
329,204
242,809
737,360
321,924
623,662
608,196
337,425
543,144
217,433
561,375
80,441
825,202
55,879
78,310
255,131
207,542
243,323
759,521
536,586
133,48
926,314
845,3
237,472
561,106
371,455
283,786
792,102
46,583
589,23
624,601
274,744
78,681
559,206
914,98
273,571
105,391
592,397
295,660
519,690
430,608
399,490
197,869
537,746
84,162
626,313
850,472
357,207
28,14
200,285
685,459
528,741
665,594
34,317
786,228
182,396
111,355
540,190
648,139
3,352
297,394
572,785
65,751
120,738
505,432
465,801
494,274
52,293
832,150
241,638
579,132
692,553
343,751
802,441
218,448
623,375
225,50
601,129
678,319
165,616
529,44
742,255
282,395
189,129
975,204
886,254
891,82
723,522
390,846
382,847
833,190
317,356
259,741
95,481
401,324
303,557
367,854
686,464
284,485
438,555
545,268
317,489
370,760
707,446
123,451
770,365
153,932
359,21
489,607
103,230
697,386
129,383
360,163
876,94
341,649
822,459
626,587
192,971
296,23
328,587
786,466
551,526
372,57
273,836
466,189
891,239
56,173
22,942
760,435
746,550
839,229
521,629
639,448
255,318
261,873
333,657
151,318
927,228
517,225
521,483
616,36
392,561
584,710
263,70
555,610
844,154
253,672
7,376
26,320
339,408
573,582
126,283
323,620
495,1
682,5
725,455
941,275
124,782
482,535
52,505
235,643
519,305
718,429
237,97
251,689
882,16
34,275
492,587
363,889
381,59
531,689
937,326
398,583
756,616
25,375
585,327
605,23
572,189
447,599
813,78
409,683
695,535
24,605
407,318
840,150
536,826
389,498
636,273
812,558
330,429
445,228
30,242
239,118
897,302
22,274
308,229
358,263
269,619
428,43
218,803
341,570
406,347
942,158
158,934
66,712
373,826
816,293
84,545
107,590
129,97
59,66
13,785
125,70
514,704
561,176
59,616
565,349
341,108
576,739
105,42
221,712
254,850
640,527
540,24
196,407
81,193
647,731
74,595
213,901
70,600
11,771
683,152
333,295
514,515
583,731
81,814
739,275
409,324
291,787
163,534
922,238
352,152
238,131
476,592
128,328
876,263
820,234
575,655
950,145
843,275
271,611
850,423
402,596
108,690
177,288
515,827
502,402
28,526
15,190
62,12
264,229
36,437
634,433
485,378
154,456
515,405
272,494
869,336
240,232
903,143
892,355
375,92
518,161
115,137
502,289
188,22
289,618
264,570
482,550
90,270
509,505
388,299
559,186
76,743
746,515
346,36
309,39
184,118
883,456
82,201
524,322
412,309
416,383
171,479
163,413
392,317
325,910
537,579
524,418
878,461
562,132
147,649
210,279
309,563
512,368
735,258
792,54
639,569
152,376
333,170
873,5
460,449
758,531
868,346
137,238
204,66
93,102
551,720
946,219
217,601
396,249
10,732
511,723
482,632
422,397
377,474
209,644
677,43
706,174
849,328
322,841
62,575
383,666
91,582
260,378
267,318
247,95
487,870
169,811
442,671
577,89
255,248
207,552
221,937
844,367
783,312
378,642
520,314
29,430
213,403
188,9
635,353
759,163
221,860
399,195
279,818
154,485
762,297
349,91
135,745
268,791
113,490
51,54
285,509
618,605
341,104
422,619
327,869
554,700
28,716
253,511
71,791
497,59
676,218
433,661
437,207
918,351
196,842
176,901
537,63
274,475
207,933
399,678
520,719
45,959
661,115
275,122
505,662
21,421
831,458
395,422
487,197
362,412
806,354
505,35
525,66
625,344
283,685
533,608
52,562
216,56
190,107
419,266
25,325
425,428
438,132
659,502
89,108
77,536
743,292
12,562
411,186
832,305
368,424
793,602
505,634
136,154
570,122
545,748
350,237
173,235
188,659
906,407
593,511
41,959
647,280
433,241
302,331
137,778
698,479
559,564
149,219
592,25
364,42
33,781
731,283
484,810
608,404
8,380
586,660
304,313
294,790
709,501
332,380
308,269
631,329
476,654
359,755
617,295
512,793
392,858
682,317
348,747
841,56
610,668
647,338
394,493
439,784
569,186
418,515
347,794
384,61
746,50
617,573
938,162
637,42
140,177
729,515
646,708
790,404
64,47
838,292
890,68
508,805
78,478
306,180
494,13
223,905
285,46
146,145
807,52
557,376
680,610
960,280
919,289
840,311
947,82
50,554
772,218
339,521
392,747
377,847
651,240
27,828
48,749
579,213
131,47
277,717
176,164
216,153
225,89
473,379
931,131
564,611
961,220
682,659
513,34
619,349
706,494
699,512
258,574
30,148
840,52
267,441
48,109
234,145
778,623
491,10
903,52
132,445
543,726
859,86
740,455
41,84
282,282
381,195
551,384
47,846
673,65
192,675
149,546
66,42
9,566
250,320
98,614
657,127
395,334
353,837
707,649
181,13
148,408
31,333
154,209
760,224
311,449
663,443
604,473
128,212
529,653
78,668
602,25
403,557
632,546
139,356
154,650
479,644
412,202
602,166
327,873
413,611
175,301
616,660
658,496
131,562
302,500
618,314
487,431
163,392
102,464
372,831
801,341
720,526
911,85
5,820
412,270
233,175
141,275
271,151
332,263
629,753
48,496
78,108
779,548
263,477
771,228
190,961
449,627
328,858
17,268
783,107
618,148
48,894
424,238
942,142
691,182
359,226
500,834
404,31
219,330
725,526
303,623
331,643
239,909
891,342
946,273
862,423
182,198
901,426
213,477
717,146
457,743
379,367
569,88
320,621
209,570
501,195
250,850
113,124
182,429
656,163
470,425
250,794
508,180
858,14
655,737
152,763
210,213
440,603
46,403
330,139
556,297
467,656
422,883
247,731
133,964
175,461
185,270
381,546
409,108
102,310
404,321
249,320
600,637
417,838
309,294
374,268
915,295
467,507
644,626
326,236
381,330
77,403
479,786
620,2
503,516
162,624
261,740
340,770
545,248
81,970
384,89
691,634
325,912
312,96
500,601
167,363
852,220
76,940
539,102
156,944
372,215
453,364
446,391
145,319
543,485
14,967
6,281
749,530
124,121
211,467
175,618
121,11
51,981
584,619
484,13
9,962
176,499
262,715
233,180
587,351
901,126
490,432
127,541
210,492
310,96
221,224
12,788
717,447
405,225
35,692
375,253
428,116
520,739
719,461
198,308
533,234
100,547
238,831
65,659
22,300
306,817
453,360
905,157
38,993
855,416
296,642
564,576
386,263
852,368
448,377
478,474
816,535
564,447
822,420
361,461
300,729
478,816
281,201
379,448
351,619
744,617
784,444
46,28
90,765
11,248
792,422
962,171
799,204
164,878
829,58
231,27
448,650
53,712
279,29
373,1
284,97
465,239
443,641
466,661
438,582
893,199
347,856
374,926
397,295
623,589
278,577
240,948
478,286
793,18
282,446
555,147
142,468
948,71
532,471
792,71
551,506
460,513
295,203
205,556
794,587
42,701
738,582
691,439
823,547
86,592
198,615
375,287
197,205
984,153
903,322
670,236
884,205
700,5
596,464
167,172
436,820
380,567
63,334
507,250
413,901
794,143
427,703
255,14
125,449
284,686
695,602
748,292
630,605
109,989
322,317
392,768
420,86
642,420
743,198
817,527
372,33
71,457
593,736
425,536
805,534
186,660
97,436
48,367
371,75
541,388
55,798
402,789
228,244
387,187
736,334
578,303
257,679
426,13
167,226
206,176
83,178
112,661
100,67
216,866
178,943
594,38
214,524
252,78
717,168
624,110
456,185
365,900
103,526
628,239
300,786
193,225
43,977
687,371
235,849
41,232
182,187
459,420
109,820
103,93
240,624
150,640
28,462
433,862
217,714
832,363
387,672
309,356
190,214
941,168
606,61
9,921
404,54
22,620
292,93
46,354
213,955
63,970
302,794
408,741
356,662
259,513
961,6
132,332
138,6
607,13
240,526
187,558
279,295
225,611
182,620
735,504
530,666
560,812
949,11
822,419
424,503
98,961
525,714
725,444
501,604
256,269
138,883
254,671
196,365
735,595
362,525
883,128
318,869
131,80
731,78
101,931
362,780
166,258
338,709
466,202
206,541
797,590
561,645
389,215
820,286
528,3
308,643
616,372
674,652
342,816
92,480
273,97
695,199
169,712
84,911
769,454
474,188
901,319
344,577
320,768
712,445
574,631
243,897
275,228
222,874
48,713
436,743
150,805
875,406
396,735
331,343
418,322
279,613
189,755
773,234
750,626
562,203
146,253
758,232
934,132
589,350
757,343
594,585
580,227
542,397
225,675
300,708
387,427
489,126
53,849
355,355
679,551
19,416
937,250
619,552
124,727
210,152
85,669
442,394
182,933
715,614
284,516
762,624
313,883
292,121
38,242
56,94
30,415
107,34
542,655
389,642
265,847
89,629
785,418
875,75
612,780
492,679
375,464
401,189
767,555
678,638
367,39
391,303
237,796
281,709
142,354
462,167
90,973
232,399
362,117
997,38
830,528
504,363
675,342
425,768
169,770
442,842
51,304
56,487
367,869
398,149
740,508
262,793
635,591
747,568
417,68
376,68
544,817
236,111
552,213
828,518
488,1
596,539
8,345
217,751
145,713
581,806
97,810
16,145
691,13
257,483
228,274
912,217
539,818
195,158
84,700
697,241
881,138
246,848
427,586
81,703
556,547
73,582
571,18
573,284
658,445
47,98
51,421
675,704
132,203
530,723
755,282
114,890
335,9
32,470
154,843
106,927
326,118
240,586
592,456
6,68
190,389
445,796
178,763
868,74
84,836
56,51
813,34
328,713
628,3
192,192
371,869
356,899
285,55
991,5
512,679
64,482
896,271
325,125
113,625
78,109
775,501
79,260
370,392
234,778
127,940
723,527
818,498
447,170
205,583
108,719
86,897
163,282
377,557
281,534
734,301
774,495
559,554
107,559
503,353
151,159
70,264
550,742
85,158
36,76
128,7
803,520
350,100
296,721
335,455
147,696
570,542
541,59
464,495
743,129
234,881
718,609
511,376
143,324
986,4
260,111
709,657
417,264
5,111
951,39
66,693
884,112
58,289
256,800
449,590
386,859
537,628
626,777
221,279
346,181
265,150
518,402
813,5
184,468
978,193
288,126
317,871
88,456
240,145
173,698
368,870
33,657
873,469
557,630
453,237
539,45
482,419
85,996
145,135
458,219
47,748
53,928
704,368
205,931
46,764
112,713
224,212
206,598
439,542
432,879
257,607
208,229
178,119
452,256
215,260
501,432
14,372
474,375
404,61
342,169
325,889
870,204
422,835
600,581
549,245
584,767
225,650
101,852
845,226
350,764
690,665
94,443
334,213
185,639
525,103
26,899
83,43
75,935
396,34
450,159
636,315
657,596
414,446
348,22
488,861
833,431
794,129
490,709
590,157
400,44
89,791
147,539
247,748
820,140
610,425
127,519
780,519
814,190
733,169
478,567
354,770
68,348
244,586
228,235
9,478
238,188
252,555
531,603
644,716
224,470
186,32
816,53
108,836
632,713
287,782
666,377
667,65
81,708
176,103
548,320
269,959
793,190
222,608
198,671
116,821
531,267
149,951
914,216
795,382
93,532
921,226
171,921
156,589
247,671
231,920
332,726
672,597
147,946
130,838
240,663
643,421
239,481
182,650
281,805
458,94
69,877
874,289
385,557
187,135
298,921
645,662
85,848
127,917
751,186
663,312
258,252
129,49
79,943
8,287
472,211
358,8
400,14
666,152
94,190
646,205
197,937
475,369
26,209
381,448
333,579
66,549
494,648
738,24
519,287
571,335
877,252
977,46
452,829
99,949
755,455
18,871
207,238
860,152
17,752
470,517
698,6
645,215
301,306
210,813
551,571
416,811
292,501
296,298
811,336
787,140
711,597
491,805
696,470
505,258
24,135
98,484
541,670
607,277
67,192
42,472
166,424
792,231
842,140
409,735
828,458
666,162
621,35
133,806
476,559
172,908
204,181
785,151
741,301
715,485
275,297
67,938
196,10
134,651
119,560
700,265
98,375
35,581
461,524
659,728
318,101
228,12
149,679
294,64
74,814
156,522
757,365
438,141
695,667
64,127
136,310
5,188
458,814
140,176
688,713
468,539
397,671
512,657
783,62
463,38
612,378
335,292
193,848
107,72
452,385
642,531
153,195
874,4
748,520
56,368
576,99
526,810
800,402
514,308
593,751
695,681
303,80
708,57
7,411
337,665
493,698
81,654
62,336
73,965
403,911
366,141
358,756
154,741
533,104
98,747
585,441
349,850
383,519
721,158
819,560
244,779
333,636
32,548
98,22
858,455
573,423
8,994
397,872
868,425
526,91
458,579
256,849
698,394
721,588
857,451
155,224
556,785
501,515
73,454
101,917
596,184
220,449
137,145
260,118
523,251
856,380
884,221
414,59
223,615
326,496
186,225
225,864
860,185
570,684
802,223
703,543
525,107
924,224
976,202
611,229
17,937
594,597
193,172
392,582
219,938
103,236
590,229
566,813
520,57
181,257
33,695
226,699
128,730
197,526
60,244
60,439
235,895
630,65
249,812
152,843
728,611
707,279
190,277
406,591
137,221
933,121
79,531
235,444
524,227
836,431
95,532
586,132
467,68
139,9
790,16
288,942
407,277
650,659
429,793
140,762
507,283
469,649
270,42
489,405
766,491
725,571
97,822
255,506
633,454
831,496
136,602
730,23
347,100
637,515
782,355
301,329
228,376
74,264
346,344
857,241
292,262
168,570
60,556
833,188
878,38
506,55
328,618
578,412
780,342
282,773
674,6
810,311
395,418
96,420
184,194
289,48
512,263
414,126
100,985
519,146
925,273
62,728
930,225
174,575
365,821
606,68
336,257
594,341
834,471
335,492
740,613
489,342
269,790
61,977
341,328
601,415
324,689
153,820
652,80
349,622
350,664
17,711
631,53
215,681
398,235
407,866
78,362
470,742
594,319
102,828
137,196
503,844
146,99
654,135
15,853
503,25
892,430
36,244
561,809
467,19
266,520
116,134
407,722
202,23
409,118
823,245
458,605
2,417
281,820
263,279
771,603
225,574
469,113
333,193
532,489
104,421
400,253
722,596
16,95
336,631
266,28
725,155
32,7
333,435
184,404
75,524
549,512
488,749
843,536
882,279
547,584
227,285
190,351
71,234
531,622
556,500
369,118
648,582
259,616
672,616
107,656
258,263
198,137
769,423
806,1
15,358
982,148
316,386
972,119
471,116
849,163
299,79
562,148
71,895
17,661
395,849
561,126
829,233
391,119
983,50
745,485
360,432
407,647
19,828
157,876
506,163
194,851
477,500
63,945
452,571
293,368
281,672
600,258
792,193
111,868
93,928
936,346
625,175
324,855
902,35
53,908
519,257
900,149
664,146
736,12
47,94
214,56
494,705
463,400
302,666
157,950
112,878
333,430
594,590
295,867
207,681
421,377
214,551
536,61
704,586
362,641
677,556
639,433
453,619
452,670
177,893
259,321
606,326
242,238
594,256
636,72
158,377
598,77
178,177
783,604
193,785
204,553
295,443
208,92
38,308
631,108
223,840
742,68
296,247
749,80
184,327
680,590
886,390
712,645
207,212
465,459
518,846
223,496
4,474
1,892
274,314
895,59
86,266
243,185
356,466
699,115
517,119
602,473
232,954
420,699
784,498
57,365
817,165
219,906
91,47
249,236
640,558
888,169
818,6
896,355
219,160
662,735
19,695
879,330
666,218
885,406
916,137
380,732
133,159
485,391
720,665
813,405
183,178
577,587
357,896
320,282
153,674
670,298
478,618
69,522
367,899
366,892
73,60
641,216
555,259
15,839
318,239
634,328
675,174
257,706
225,421
552,170
695,550
122,623
920,283
241,755
533,651
426,666
650,616
980,94
153,509
50,604
326,537
608,139
982,37
338,396
732,573
595,748
594,742
607,420
19,359
808,231
702,680
453,169
60,311
254,690
307,545
950,239
689,102
609,361
724,688
16,579
514,812
469,557
171,738
750,460
10,163
705,607
475,384
430,539
621,267
953,260
377,248
495,672
626,716
224,648
267,756
379,709
119,512
130,895
469,558
141,673
298,529
305,491
674,392
291,401
724,584
78,29
428,287
803,232
342,122
474,661
238,701
484,107
391,893
105,470
513,433
268,250
488,482
332,766
584,660
280,417
178,576
469,175
383,334
218,390
671,739
583,650
20,44
532,261
924,256
650,755
4,235
342,885
51,917
501,18
507,729
454,436
905,169
41,275
132,384
11,917
365,389
454,195
696,144
427,419
704,224
515,53
597,73
522,659
495,846
107,816
110,286
747,46
151,331
387,46
406,708
336,355
227,213
391,262
467,780
53,964
671,20
94,278
264,767
34,267
784,535
857,347
56,13
392,57
651,749
815,337
365,561
369,835
752,157
517,774
279,494
366,922
414,747
691,695
837,498
732,298
68,96
96,891
74,888
574,379
2,878
883,323
384,84
594,248
305,236
433,630
286,192
868,243
398,327
241,835
86,713
108,675
384,214
556,565
747,453
626,364
97,266
783,228
612,406
847,135
671,656
901,56
